ensembl_gene_id,symbol,logFC,t,P.Value,p.adj
ENSG00000243970,PPIEL,0.415248745,0.630095783,0.532705285,0.740264316471785
ENSG00000243989,ACY1,-0.06319714,-0.097111081,0.923189573,0.965465509643915
ENSG00000244004,RP11-1396O13.2,1.547618492,1.954087143,0.058680471,0.188117284575117
ENSG00000244005,NFS1,-0.232007643,-0.553391999,0.583496675,0.774562042896476
ENSG00000244021,RP11-50D9.1,-1.979419359,-4.556324584,6.03e-05,0.000964282201405152
ENSG00000244026,FAM86DP,0.20646375,0.284300461,0.777847608,0.89171367733986
ENSG00000244038,DDOST,0.6005899,3.415399754,0.001621672,0.0130453607277364
ENSG00000244040,IL12A-AS1,-0.388129702,-0.429936973,0.669864804,0.827607134071226
ENSG00000244041,LINC01011,-0.315054774,-0.323109381,0.748526002,0.874504114917874
ENSG00000244045,TMEM199,0.346774652,1.640359986,0.109846678,0.287640189036175
ENSG00000244055,AC007566.10,1.654345002,2.414452901,0.021097183,0.0914139052263113
ENSG00000244113,RP11-468H14.1,-0.197498598,-0.284573743,0.777639917,0.89163515614827
ENSG00000244119,PDCL3P4,-0.211773739,-0.265819388,0.791930644,0.899315010354669
ENSG00000244124,ATP1B3-AS1,0.17139466,0.16866749,0.867024639,0.937107567662903
ENSG00000244128,LINC01322,-0.249535975,-0.289289033,0.774058983,0.889505911909463
ENSG00000244161,FLNB-AS1,1.674428476,1.339154001,0.189112919,0.40787304124184
ENSG00000244165,P2RY11,-0.072936074,-0.192155778,0.848725572,0.928706489439162
ENSG00000244187,TMEM141,0.267773419,0.972438799,0.337474304,0.580011839704673
ENSG00000244203,FOXP1-AS1,-1.154158,-1.673318665,0.103139163,0.276310327257748
ENSG00000244218,RN7SL81P,0.647590616,0.71968957,0.47647251,0.698593751733825
ENSG00000244219,GS1-259H13.2,2.028810109,2.348345475,0.024606717,0.102058837364851
ENSG00000244230,RN7SL151P,-0.045578969,-0.058369223,0.953784967,0.979952103972063
ENSG00000244242,IFITM10,3.744040177,5.298884581,6.41e-06,0.000157068002392344
ENSG00000244245,RP11-120B7.1,-1.631135234,-4.338539461,0.000115158,0.00162131383505155
ENSG00000244256,RN7SL130P,1.49898228,1.45126222,0.155570258,0.360836172976676
ENSG00000244265,SIAH2-AS1,-0.203113971,-0.423422495,0.674565689,0.830878213626526
ENSG00000244268,RP11-529G21.2,-0.928192495,-0.978176285,0.334669082,0.57688456283827
ENSG00000244274,DBNDD2,0.271156914,0.334686665,0.739849658,0.870135120250258
ENSG00000244313,RP11-425L10.1,-1.038078739,-2.723207415,0.009996731,0.0523741776304348
ENSG00000244346,RP11-531F16.3,-0.170818638,-0.211923317,0.833390429,0.920946514051189
ENSG00000244357,RN7SL145P,1.654850484,1.647864158,0.108288666,0.284725108844821
ENSG00000244363,RPL7P23,-1.794345823,-3.152641239,0.0033024,0.0227012295302013
ENSG00000244371,PFN1P8,1.177148363,1.21597935,0.232092836,0.464392737243871
ENSG00000244378,RPS2P45,0.045716129,0.039017365,0.969097222,0.986558368543779
ENSG00000244380,RP11-24C3.2,0.879277769,0.935775134,0.355771302,0.597326048805016
ENSG00000244389,RN7SL242P,-0.232050979,-0.251831894,0.802637036,0.905297857199648
ENSG00000244398,RP11-466H18.1,-1.9669269,-4.915462811,2.05e-05,0.000401091212989494
ENSG00000244405,ETV5,3.664803425,3.69275985,0.000748139,0.00718164358716026
ENSG00000244425,RN7SL268P,0.154921533,0.160770665,0.873194102,0.940543207790074
ENSG00000244437,IGKV3-15,0.555988396,0.769844941,0.446532888,0.673491356869386
ENSG00000244459,RP11-1398P2.1,-2.42341197,-2.893128082,0.006506916,0.0377802326274066
ENSG00000244462,RBM12,0.243315826,0.776749702,0.442500339,0.669964482218404
ENSG00000244476,ERVFRD-1,-0.14435479,-0.133735053,0.89437454,0.951285011365265
ENSG00000244479,OR2A1-AS1,-4.691672448,-4.659389035,4.43e-05,0.000758767140468227
ENSG00000244480,AC005154.7,-0.422748834,-0.508693215,0.614144228,0.792288211510801
ENSG00000244482,LILRA6,-1.364602134,-1.16589451,0.251504232,0.487746079571658
ENSG00000244486,SCARF2,-1.463979109,-2.9227079,0.006030831,0.0357987751477833
ENSG00000244509,APOBEC3C,1.033581306,5.466060738,3.85e-06,0.000104876662234043
ENSG00000244513,CTD-2013N24.2,0.562129829,0.929248422,0.359095702,0.600839292287021
ENSG00000244556,ODCP,2.740112596,2.360435128,0.023927892,0.100022073136095
ENSG00000244560,RP4-800G7.2,-1.061606708,-1.335486735,0.190297663,0.409565835948203
ENSG00000244567,AC096772.6,-0.399188604,-0.541569119,0.591530467,0.779570055809907
ENSG00000244582,RPL21P120,-1.916588046,-3.51983874,0.001214956,0.0103874681385643
ENSG00000244607,CCDC13,-0.779449096,-0.691505987,0.493788085,0.712241157669694
ENSG00000244617,ASPRV1,0.432211562,0.381535853,0.705101456,0.849452911580031
ENSG00000244620,AL122127.25,2.566719773,2.724728647,0.009958925,0.0522028092694473
ENSG00000244625,MIATNB,-0.819173257,-2.250811313,0.030750988,0.119368016196476
ENSG00000244627,RP3-449O17.1,0.617960456,1.231331531,0.226370666,0.457498331985991
ENSG00000244641,RPS26P43,-1.963378058,-1.964654686,0.057394831,0.185038261415644
